# CSV-File created with merge-csv.com
# -----------------------------------------------------------

pitch,volume,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,energy,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
50.0,0.0016908778,-523.40753,75.901825,25.33223,22.17722,9.357903,6.871685,-1.2078063,13.436924,9.001684,0.7581546,2.4420583,2.5054698,6.699983,0.0016908778,0.41925412,0.48606032,0.44393766,0.48048565,0.5768182,0.5159103,0.71130157,1.0,0.9002759,0.7051782,0.74643266,0.61906624
58.04009590920576,0.0016972848,-522.04614,80.09798,33.153595,26.671272,12.707348,14.568472,1.010686,12.592171,8.792449,0.19932431,7.3203397,4.17295,4.5629034,0.0016972848,0.84059936,0.6378853,0.44259873,0.353173,0.36636734,0.39020315,0.43873888,0.5484538,0.6058815,0.72861266,0.8946977,1.0
60.532389349570565,0.0017998704,-521.61707,80.00221,36.4958,29.378,14.925685,15.819412,0.64628863,13.799618,9.695337,2.5410097,5.726197,2.0098362,2.8789687,0.0017998704,0.8623149,0.60041773,0.4218063,0.40905908,0.5413882,0.7026189,0.84571147,0.78768814,0.7327944,0.8190157,0.9759169,1.0
58.75964738733091,0.0016781497,-520.30566,73.43956,31.620884,28.57745,11.368162,18.173405,-0.094575524,9.9993,10.753293,4.350293,5.485635,2.1764364,1.3438662,0.0016781497,0.4500806,0.30044863,0.2690077,0.39309308,0.5641533,0.7483138,1.0,0.91536325,0.69393665,0.6747392,0.69235474,0.6602227
53.84411602817143,0.0017229584,-518.98535,70.899124,23.182774,21.607864,6.857213,18.90915,6.5557404,15.7108,12.693596,2.791129,6.6278524,4.5438786,1.9817538,0.0017229584,0.66142315,0.40038887,0.3165547,0.4765982,0.60831755,0.71481645,0.8835686,0.93905824,0.95772886,1.0,0.95338833,0.84925187
52.27128337801998,0.0014216357,-519.708,70.0177,19.524239,19.281828,6.8237405,15.499952,5.2471914,19.30347,14.722277,3.0575309,5.3169956,-0.27495903,3.8941283,0.0014216357,1.0,0.75457346,0.5286411,0.44614068,0.57396525,0.6803549,0.6684654,0.74666345,0.870666,0.9572884,0.95569307,0.95929843
50.0,0.0012935976,-519.1759,72.63071,23.564568,21.16898,10.346275,14.483665,-0.3295474,12.834524,3.6362157,-0.2768612,4.3725586,-1.6855463,6.785523,0.0012935976,0.75324076,0.6674412,0.74060214,0.5844656,0.620631,0.7187944,0.735973,0.8113605,0.95212686,1.0,0.950183,0.92647636
50.44633535311428,0.0012759833,-518.6106,72.56354,25.453121,19.65815,10.388484,15.945142,-4.810815,6.971857,-4.5681586,-4.2019234,4.0550313,0.3494209,6.897496,0.0012759833,0.9089827,0.8259102,0.8922679,0.9598963,0.9039245,0.8304468,0.9260858,1.0,0.8713005,0.68460184,0.78867096,0.9102402
62.832171738946485,0.0014061256,-519.4502,69.78288,26.947727,24.526157,15.481352,23.435867,-1.4074445,11.575116,6.4565616,0.5784303,3.840541,1.0318388,2.2399426,0.0014061256,1.0,0.9217847,0.69699216,0.37028942,0.34232116,0.41137618,0.49114114,0.6214251,0.57555705,0.6120108,0.7134046,0.7758935
64.60535678617566,0.0014647298,-518.70306,66.02945,26.20793,30.203033,15.931076,24.492908,7.1845317,18.583439,6.7790065,-4.54072,-3.072609,2.204324,4.02577,0.0014647298,0.5417526,0.8532662,1.0,0.5566279,0.38424498,0.2948806,0.30388114,0.33051455,0.378167,0.45059708,0.45637408,0.41333848
70.29683748517404,0.0015592831,-516.38446,67.149635,21.946136,31.45993,18.148369,19.973612,1.3735006,12.362972,5.691884,-4.3058004,-1.2185097,3.3826425,1.9475992,0.0015592831,0.64520234,0.8905843,1.0,0.67273194,0.41139686,0.2626778,0.19265534,0.19750847,0.20436944,0.2361816,0.29608986,0.34562173
70.14510856559203,0.0016689661,-512.66473,66.93912,19.163097,27.98409,10.979927,13.326535,-2.9206402,14.59253,10.008272,-0.35609674,4.8756266,5.7975936,4.4766054,0.0016689661,0.98670995,1.0,0.9548878,0.55811644,0.5185593,0.4385496,0.46846053,0.54607934,0.5288074,0.53594685,0.75745213,0.71900773
50.17308428924969,0.0016190327,-511.06738,65.34375,17.301535,24.028881,6.46584,15.923672,-2.917938,16.541145,12.902807,-0.78327936,6.6304035,5.538406,11.431909,0.0016190327,0.4762686,0.5188479,0.75709486,0.874784,0.8217792,0.9369094,1.0,0.9050822,0.76063436,0.8066202,0.9085315,0.62788534
50.154083592180925,0.0017583364,-508.63428,68.92519,20.91476,20.75027,3.5569875,17.352135,-4.58458,14.09321,7.258906,0.4037972,12.389794,4.2892723,4.7751412,0.0017583364,0.7938854,0.80213964,0.7857058,0.73021257,0.71767384,0.84695774,0.8094121,0.8944509,1.0,0.9952985,0.96648437,0.88173664
260.0242886293627,0.0017387003,-504.61615,74.7108,26.474983,24.894955,7.7953024,17.726257,-6.2735043,11.6535015,3.6837513,0.54532874,9.975448,-0.29534793,-0.67933977,0.0017387003,0.68073934,0.63586444,0.6245924,0.6114355,0.7124717,0.9910766,1.0,0.97032213,0.7433019,0.5437283,0.5101354,0.5934605
189.70925552538924,0.0016090393,-507.4392,70.508194,28.241749,29.061218,8.511332,17.374527,-6.9937725,12.540894,5.7084236,-0.58147204,8.348471,0.3165065,-1.5387384,0.0016090393,0.7033456,0.61373276,0.6163404,0.81264555,1.0,0.78555787,0.71923393,0.6733295,0.53169656,0.40644714,0.5322603,0.6387383
50.0,0.001590558,-512.34827,67.46857,25.494205,25.984211,9.202587,21.034798,-1.9324887,15.4759445,3.8695877,-6.378502,7.599077,6.547307,6.1723466,0.001590558,0.56997716,0.56814235,0.76167125,1.0,0.77301705,0.4771796,0.3229608,0.3844233,0.38074407,0.45852974,0.6405175,0.72241944
51.702785611752404,0.0016366848,-513.2341,69.62573,28.828009,27.512321,9.4227495,21.209543,2.712515,16.949505,2.6172888,-5.6481028,6.0622506,4.8644276,3.0295768,0.0016366848,0.6733871,0.533663,0.535115,0.40416807,0.63851225,0.3984252,0.36598393,0.5153676,0.4705056,0.58925945,0.8172602,1.0
58.26352776920984,0.001682617,-507.1739,72.03317,29.520054,28.19941,11.510683,23.211948,-4.1954994,14.722826,5.2537584,-3.1585307,8.962072,-1.1767741,-4.1326942,0.001682617,1.0,0.8574064,0.59689695,0.37187687,0.42067003,0.5808787,0.39860705,0.28258806,0.26162317,0.29815072,0.39059108,0.5640066
64.0781555960331,0.00164162,-512.0273,68.06418,30.445457,31.894413,16.585995,26.521906,-4.3379927,15.635227,5.82769,-7.3351216,4.61222,-2.4976003,-2.8502824,0.00164162,0.9407468,1.0,0.8801644,0.4785747,0.39593986,0.66499317,0.58263445,0.458802,0.38122445,0.39298472,0.5753601,0.7484962
65.39470900638283,0.0015441673,-515.2397,71.9393,29.8971,27.354736,13.00881,19.586998,-5.9132786,13.830244,7.279001,-5.9570513,-1.4128708,-8.490643,-2.2646651,0.0015441673,0.43012884,0.50157386,0.7001324,0.9387701,0.95490867,0.7510568,0.8028516,1.0,0.6512156,0.51794815,0.6173324,0.68301404
50.37329356585025,0.0014441473,-516.84924,71.37138,27.2919,23.022705,11.135253,15.616957,-8.357218,12.010486,5.336851,-2.2623432,0.07006459,-10.163063,1.164934,0.0014441473,0.56234694,0.55639255,0.46551406,0.5536998,0.75244313,1.0,0.83222073,0.7076016,0.58902353,0.5940813,0.6075243,0.56861615
56.683212704305504,0.001499887,-519.92413,68.45653,24.092436,22.220528,16.929377,24.057375,-1.6894238,14.0703945,8.999655,-0.044389784,-1.2439505,-6.012045,3.2591553,0.001499887,0.8580621,0.91602093,0.8769658,0.58660173,0.540378,0.5301312,0.4508834,0.55444974,0.6415283,0.8356755,1.0,0.90547454
50.0,0.0016568275,-513.3672,74.31412,30.074629,23.402752,9.852064,19.293734,-0.2686926,15.600486,5.175175,-4.0304546,-0.5538484,2.800028,6.306932,0.0016568275,1.0,0.80312806,0.5534182,0.3999344,0.42156547,0.5084075,0.47949117,0.4742957,0.5389097,0.5004936,0.6197372,0.7842627
50.0,0.0016992526,-510.71313,76.15598,32.613167,27.882309,9.553231,20.807243,2.5993872,18.033447,11.47031,0.7006173,2.3010361,0.8991271,3.5819745,0.0016992526,1.0,0.7382513,0.44398808,0.51973456,0.59665364,0.6870318,0.6691924,0.57836026,0.5791447,0.5358641,0.59505165,0.74214965
60.998870925099844,0.0015923531,-513.6539,72.78456,31.645802,29.00346,11.708715,19.329014,-1.4358708,17.294518,12.3738165,4.5795655,6.611272,3.0907855,1.8337008,0.0015923531,0.97669125,1.0,0.95471066,0.819672,0.6456089,0.81561404,0.7301617,0.61981714,0.5327381,0.43703702,0.52045226,0.73164827
71.1201440304642,0.0014990694,-516.18604,68.57262,31.425724,34.635696,15.856738,17.982683,-9.247386,5.411523,1.3211464,-6.031831,4.2813787,7.1900787,1.8909974,0.0014990694,0.5388718,0.5877644,0.7976965,0.85349184,0.74625784,1.0,0.94227695,0.92366105,0.7748166,0.48384893,0.5076161,0.6410414
50.0,0.0015573534,-517.6676,70.54612,31.801117,32.001785,14.692424,15.799787,-5.3306837,13.605503,5.521195,-1.8300875,6.0770254,0.5552161,-1.4275802,0.0015573534,0.641638,0.6988003,0.8061143,0.6904426,0.57067245,0.80170864,0.76910484,0.9979375,1.0,0.8294061,0.72260743,0.7981551
50.0,0.0017148888,-511.2526,73.39867,26.762676,29.068052,15.672681,14.498146,-3.1102772,18.404346,5.9413047,-2.2267234,0.452209,-4.87845,-2.223453,0.0017148888,0.49354592,0.44828162,0.64586586,1.0,0.92971355,0.85399425,0.6817857,0.9478077,0.9022818,0.79465324,0.72373444,0.66141874
215.88512030892727,0.0020047436,-509.41003,74.25657,29.097721,33.265938,18.14956,17.256557,-4.730766,12.173819,2.9076724,-5.239668,-2.4137545,-0.66655964,3.8817227,0.0020047436,0.63817453,0.8928694,1.0,0.6196671,0.51411813,0.49742657,0.43847355,0.7323944,0.92099196,0.76651555,0.50204605,0.40797955
67.71472391757268,0.0019733573,-518.6666,72.02661,33.141006,38.713943,23.410444,19.858028,-3.7360225,7.0782986,0.5822903,-4.141554,1.443651,4.5180764,8.550723,0.0019733573,0.646211,0.9030483,1.0,0.5880787,0.40495852,0.49879888,0.5042681,0.53030545,0.41278595,0.3546288,0.3076526,0.3663487
50.0,0.0018949625,-520.50696,74.64606,36.373352,37.4193,19.994953,22.73824,4.583605,9.144332,2.798624,-4.1904387,-1.5807524,4.1916385,8.70975,0.0018949625,0.5779568,0.8573693,1.0,0.6189322,0.5250332,0.63736594,0.8594479,0.94930804,0.73261386,0.61725366,0.57996863,0.5584901
50.0,0.0017356861,-514.96027,77.61142,37.490322,33.04389,12.885576,18.788431,1.4365045,9.120913,2.282117,-6.121341,-2.3356724,4.812689,3.9003582,0.0017356861,0.4339873,0.6481972,0.82035756,0.5783446,0.4737396,0.44537744,0.6860535,1.0,0.9472563,0.9051383,0.7423294,0.5771284
50.0,0.0013985675,-510.39246,78.39876,30.471016,29.10906,13.1081,14.616919,-2.9198048,8.228278,3.8644915,-6.090663,-3.9303875,4.1510773,1.0382869,0.0013985675,0.55513346,0.65418494,0.8879225,0.82104385,0.840791,1.0,0.7563176,0.5937188,0.58209443,0.89291537,0.97781575,0.88415194
55.20806873296381,0.001347915,-511.16348,74.18088,26.317451,27.981169,9.563294,8.832073,-7.9814754,7.752338,5.103739,-3.529076,-2.8037999,-1.8735298,2.7497373,0.001347915,0.62963355,0.5473597,0.59816957,0.75350857,0.84574556,1.0,0.78426,0.6628778,0.59617674,0.5403288,0.5839166,0.7711175
50.0,0.001357219,-518.3683,70.17822,30.118393,36.176826,11.512612,5.8266897,-7.93165,6.8406343,4.379261,-3.5592003,-2.753982,0.6941916,5.156395,0.001357219,0.6439833,0.63886505,0.67616105,1.0,0.9016096,0.86580724,0.88438565,0.71772593,0.44917122,0.37196448,0.4259836,0.55367166
61.430177839972494,0.001327341,-519.4958,74.40811,33.77507,31.924965,14.6466675,11.585991,-5.869044,6.5773726,1.8554683,-3.6345549,-1.5026114,12.042925,11.456464,0.001327341,1.0,0.786338,0.60364246,0.63060534,0.7481297,0.8842566,0.9810114,0.79444903,0.59708613,0.56408244,0.64100736,0.8192781
63.67729349090208,0.0014374634,-517.61176,72.02554,25.957197,27.735638,17.085625,16.520264,-0.87488866,11.74634,3.486279,-8.850026,-4.2655296,7.9339895,3.2089653,0.0014374634,0.8037194,0.94263935,1.0,0.791726,0.5544673,0.6753044,0.7362077,0.70149046,0.5619683,0.50922215,0.6423208,0.776222
151.92176166469895,0.0014883549,-515.8207,70.004974,19.903389,25.10358,16.901531,20.826939,5.391154,16.61821,6.4955864,-8.633966,-3.6532958,4.8301697,0.63417417,0.0014883549,0.41191936,0.75571984,1.0,0.6616093,0.45653182,0.5519984,0.45952007,0.456451,0.40746588,0.36927527,0.5165589,0.6265801
129.87555137925932,0.0013928969,-510.72513,78.64104,21.745808,19.258835,10.2952,21.243196,8.058938,16.724606,12.575826,1.5925252,3.0563893,2.4310224,-1.9049635,0.0013928969,0.8144396,1.0,0.901505,0.4150695,0.3511046,0.509571,0.45349625,0.4726672,0.4504366,0.40225333,0.46845403,0.5843636
68.50641103376805,0.0014671955,-514.117,79.985214,20.937395,15.774676,8.051431,15.596863,3.3746495,13.363642,11.227165,1.8446134,4.3156033,-0.062437534,-3.6436832,0.0014671955,0.7318126,0.93745285,1.0,0.7476579,0.54542017,0.59911525,0.5061748,0.5306069,0.44361025,0.31737414,0.37524328,0.471334
157.2190232372533,0.0015730124,-521.8904,76.71025,25.647457,24.248947,16.611958,12.177059,-0.33037192,14.025261,6.0115542,-2.2077177,2.0267496,-0.22562371,1.0068357,0.0015730124,0.65787387,0.6023998,0.6845798,1.0,0.6159046,0.50837106,0.56740904,0.66240317,0.46264374,0.3524161,0.4155176,0.5573845
139.36010730814886,0.0017906516,-521.2395,78.35626,32.458298,35.286427,20.101912,11.046665,2.2287476,14.072205,4.3401237,-2.3126783,-1.1632174,-2.6985836,4.6878996,0.0017906516,0.77114993,0.91635793,1.0,0.7896086,0.42611843,0.36859372,0.32410476,0.32163075,0.29248852,0.25996,0.35379565,0.5901707
156.8491270952289,0.0019039862,-517.0883,81.99982,32.657516,31.802456,15.069725,7.26148,0.43333936,13.952839,9.913059,5.3433676,3.8808615,2.8741984,6.7480583,0.0019039862,0.52168155,0.63079745,0.8632723,1.0,0.8585931,0.7177193,0.5750018,0.494406,0.43846294,0.50488144,0.70247144,0.7375184
50.0,0.0019978508,-518.674,80.75813,26.452785,23.32127,11.91958,7.3798323,1.3194524,16.431759,12.705288,3.3616729,4.8204346,3.9258876,3.3739545,0.0019978508,0.8363622,0.6373803,0.53621393,0.46701458,0.44510663,0.28713328,0.21400818,0.25654814,0.33126724,0.50027204,0.7374771,1.0
54.162532592910765,0.0020164691,-516.8051,79.28838,29.146025,30.17981,16.2695,14.806589,5.7095046,16.267542,9.799245,-2.0414052,0.12762499,-0.28721303,0.65695226,0.0020164691,1.0,0.8507735,0.6694841,0.7603629,0.77790284,0.60926795,0.50932187,0.49166328,0.49858084,0.55828637,0.6829776,0.80873597
50.0,0.001839035,-522.13983,71.98601,30.80267,32.13678,17.802666,15.570461,-1.4244244,9.781072,3.7096684,-3.7071075,-1.5740478,0.3138628,5.5589256,0.001839035,0.61108404,0.9039677,1.0,0.64265406,0.4274683,0.33456838,0.26596898,0.20485687,0.1469824,0.13300294,0.173652,0.33422595
50.0,0.0017543613,-515.97974,77.19815,30.635403,28.569164,17.845041,16.622143,-0.75224876,14.757435,1.4360088,-8.701038,-3.0914104,-2.3469512,2.627001,0.0017543613,0.8369454,1.0,0.9340458,0.43370706,0.25999364,0.22912583,0.25039303,0.21909343,0.15759425,0.13251066,0.203911,0.42872667
137.62171021191566,0.001551138,-514.4215,76.4642,23.358479,24.317451,15.68865,14.53545,1.4921789,16.335073,2.6835995,-7.2559767,-2.3965936,-3.9154658,1.3924437,0.001551138,0.8654136,0.7280277,0.71292317,0.7629927,0.6014218,0.58107597,0.56846035,0.49061835,0.33628953,0.34696668,0.71756595,1.0
59.069952018279814,0.0016589467,-518.56525,75.10385,19.568249,20.064428,15.398741,15.428538,4.1111097,17.63992,9.9576845,0.22562206,2.1955223,2.46835,6.6049147,0.0016589467,0.9544746,0.72684085,0.56855637,0.64502394,1.0,0.8785088,0.64947647,0.50215876,0.49839634,0.5858153,0.77995175,0.91812676
50.0,0.0017225803,-517.6637,78.87717,24.60992,25.105488,18.095936,16.10641,4.889662,12.684854,4.7986875,2.5912762,4.2918177,1.6893566,2.4099338,0.0017225803,1.0,0.9508032,0.7605885,0.5182911,0.46302566,0.41469818,0.36987504,0.40454692,0.39259765,0.32672477,0.36863166,0.54770845
